total_votes,weighted_average_vote,imdb_title_id,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
265,4.7,tt7216068,4.6,4.4,4.9,4.0,5.4,28.0,97.0
526,6.1,tt7216256,7.0,6.6,6.5,6.6,7.0,44.0,256.0
252,5.5,tt7216918,5.3,5.3,5.5,5.3,5.3,6.0,152.0
568,5.5,tt7217028,5.2,5.5,5.5,5.5,5.5,11.0,334.0
199,5.6,tt7217128,5.4,5.6,5.7,5.7,5.2,6.0,119.0
198,4.2,tt7217826,4.3,4.2,4.3,4.1,5.2,4.0,92.0
148,5.9,tt7217962,5.7,5.9,6.0,5.9,5.9,2.0,103.0
200,6.5,tt7218334,8.2,6.0,6.7,6.4,7.5,8.0,129.0
17267,8.0,tt7218518,8.0,7.7,7.5,7.9,7.9,1448.0,5354.0
126,5.3,tt7218564,4.3,5.7,5.2,4.9,6.0,18.0,53.0
3233,5.0,tt7218732,5.1,4.8,4.7,4.9,5.4,48.0,1572.0
1197,6.5,tt7219324,6.5,6.3,6.6,6.4,6.6,45.0,727.0
217,6.8,tt7220640,6.6,6.8,6.4,6.5,7.4,8.0,127.0
493,6.7,tt7220696,6.6,6.7,6.7,6.7,6.7,17.0,307.0
5067,7.1,tt7220754,7.1,7.0,6.9,7.0,7.5,331.0,2835.0
230,3.6,tt7221072,3.0,3.5,3.7,3.3,4.1,58.0,82.0
1174,7.3,tt7221634,7.3,7.1,6.0,7.2,7.2,83.0,428.0
37268,1.0,tt7221896,1.0,1.0,1.5,1.0,1.3,362.0,14544.0
113,4.4,tt7221950,4.1,4.5,1.0,4.3,6.0,7.0,44.0
109,5.5,tt7222296,6.2,4.8,5.4,5.4,5.4,9.0,55.0
408,6.7,tt7222304,6.1,7.1,6.3,6.0,7.9,144.0,219.0
350,6.3,tt7222552,6.6,6.3,6.2,6.3,5.8,16.0,188.0
240,7.5,tt7222598,7.0,7.7,,7.7,5.5,24.0,42.0
479,8.1,tt7222976,8.4,7.9,6.0,8.1,8.3,25.0,144.0
469,5.5,tt7223050,5.3,5.6,5.3,5.5,5.3,45.0,265.0
349,6.5,tt7224496,6.8,6.5,6.5,6.5,7.1,30.0,198.0
257,5.2,tt7224520,5.5,5.1,5.0,5.1,5.2,30.0,121.0
2044,7.3,tt7225386,7.2,7.3,7.3,7.3,7.5,41.0,1111.0
128,5.6,tt7225434,3.7,4.5,1.0,4.0,8.0,1.0,9.0
147,6.2,tt7227100,5.3,5.4,5.8,5.0,7.3,8.0,56.0
316,6.2,tt7227742,6.0,5.9,6.1,5.9,7.1,96.0,24.0
447,5.4,tt7228134,5.4,5.3,6.4,5.4,5.1,26.0,174.0
298,6.5,tt7229666,6.4,6.5,6.0,6.2,6.7,54.0,38.0
104,5.1,tt7229730,5.8,5.2,4.5,4.3,5.7,20.0,25.0
274,5.9,tt7230148,6.0,5.9,5.9,6.0,5.6,22.0,168.0
128,6.6,tt7230476,6.5,6.6,6.7,6.6,7.1,7.0,76.0
1454,8.3,tt7231194,8.6,8.0,6.3,8.3,7.9,110.0,522.0
1480,7.0,tt7231342,7.1,6.9,7.2,7.0,7.1,78.0,859.0
1752,7.0,tt7231546,6.9,6.3,5.0,6.7,7.8,172.0,410.0
140,6.3,tt7231560,6.9,6.2,5.9,6.2,6.5,3.0,78.0
1640,6.2,tt7231572,6.0,5.9,6.3,6.0,6.2,351.0,440.0
684,6.0,tt7232438,6.3,5.8,5.6,6.0,6.0,65.0,318.0
108,4.8,tt7232860,4.5,5.1,5.0,4.6,5.9,10.0,51.0
147,5.6,tt7233012,5.5,5.5,6.3,5.6,6.2,4.0,84.0
660,6.6,tt7233726,6.7,6.7,6.6,6.7,6.8,75.0,316.0
195,2.9,tt7233828,1.9,3.3,2.4,2.8,3.3,56.0,49.0
834,3.7,tt7235038,3.2,3.3,3.6,3.4,3.2,151.0,205.0
2176,7.8,tt7236034,7.9,7.6,7.7,7.8,7.6,147.0,753.0
108,6.8,tt7236640,6.4,6.9,2.9,6.5,9.9,9.0,35.0
472,5.5,tt7237666,5.7,5.3,4.4,4.6,6.1,64.0,172.0
283,6.3,tt7238112,6.6,5.8,6.1,6.0,6.8,8.0,134.0
122,5.2,tt7238326,5.9,4.8,5.0,5.0,5.5,12.0,58.0
6606,4.7,tt7238392,4.9,4.6,4.4,4.6,5.1,204.0,3431.0
211,5.1,tt7239700,5.0,4.8,5.5,5.0,5.4,59.0,61.0
131,5.5,tt7240616,5.9,5.5,5.6,5.4,6.2,4.0,66.0
257,5.6,tt7241074,5.8,5.3,5.7,5.6,5.5,10.0,145.0
1233,4.4,tt7241654,4.3,4.5,4.4,4.4,4.6,306.0,404.0
1763,5.9,tt7241926,6.4,6.0,5.9,5.5,6.5,211.0,707.0
20241,7.4,tt7242142,7.7,7.2,6.8,7.3,7.5,3891.0,7888.0
196,6.8,tt7243006,7.1,6.6,6.2,6.9,6.8,16.0,125.0
1163,6.4,tt7243686,6.4,6.4,6.4,6.4,6.8,103.0,509.0
308,5.7,tt7243750,5.6,5.6,5.7,5.4,5.9,23.0,151.0
2638,6.5,tt7245176,6.6,6.5,6.4,6.5,6.5,213.0,1407.0
283,4.0,tt7246106,4.1,3.8,4.1,3.8,4.5,64.0,109.0
311,7.0,tt7246718,7.5,6.4,5.9,6.7,8.0,39.0,70.0
110,4.8,tt7246872,4.2,5.2,,4.8,4.1,6.0,56.0
104,6.2,tt7246942,7.2,6.0,6.1,6.2,6.6,8.0,60.0
221,7.0,tt7247524,6.8,6.1,7.4,6.6,6.9,12.0,101.0
521,5.7,tt7248144,5.7,5.7,5.6,5.7,5.8,27.0,276.0
533,5.0,tt7248248,5.1,4.8,5.2,4.9,4.9,56.0,273.0
166,4.3,tt7248518,3.9,4.4,4.3,4.2,4.5,39.0,67.0
322,7.1,tt7248884,7.3,6.9,7.2,7.0,7.7,16.0,199.0
1063,5.8,tt7249854,5.8,5.4,6.1,5.7,6.2,88.0,329.0
634,5.9,tt7249874,6.0,5.4,6.8,5.9,6.0,54.0,197.0
2803,6.6,tt7250056,6.7,6.6,6.7,6.7,6.4,334.0,1429.0
1243,3.7,tt7250358,3.2,3.9,3.8,3.6,4.2,40.0,674.0
210,5.3,tt7250378,3.8,5.4,5.7,5.4,4.9,34.0,94.0
1287,6.7,tt7251666,6.2,7.0,8.1,6.5,7.8,90.0,554.0
175,7.8,tt7251888,7.9,7.9,7.6,7.6,8.3,11.0,87.0
1181,7.8,tt7252000,7.5,7.9,7.9,7.6,8.3,151.0,575.0
111,4.7,tt7253188,6.3,3.1,,4.3,10.0,13.0,30.0
107,4.9,tt7253190,4.8,5.2,4.3,4.7,5.2,17.0,51.0
571,6.8,tt7253216,6.8,6.8,6.8,6.8,6.7,21.0,349.0
172,5.9,tt7253450,5.9,5.9,5.0,5.7,7.0,13.0,54.0
12715,2.5,tt7255568,2.0,3.7,3.7,2.5,4.8,1236.0,2273.0
526,6.5,tt7256854,6.6,5.7,4.0,6.3,6.7,79.0,119.0
8262,5.2,tt7256866,5.1,5.2,5.1,5.1,5.2,1476.0,3123.0
936,8.1,tt7257586,8.2,7.8,6.8,8.0,7.6,68.0,343.0
174,5.1,tt7259100,5.0,5.1,5.8,5.0,5.4,7.0,109.0
222,6.7,tt7259986,6.8,6.6,6.1,6.7,6.6,31.0,111.0
2219,6.6,tt7260048,6.7,6.6,6.7,6.6,6.8,438.0,916.0
1162,5.0,tt7260818,4.8,4.8,4.8,4.8,5.1,209.0,370.0
145,5.8,tt7260830,6.0,5.9,5.0,5.7,5.1,6.0,90.0
183,5.6,tt7260848,5.1,5.9,5.6,5.7,5.7,10.0,83.0
338,6.6,tt7262052,6.7,6.5,6.5,6.3,7.3,17.0,200.0
380,2.8,tt7262178,2.9,2.6,3.3,2.7,3.1,30.0,101.0
462,5.6,tt7262206,5.5,5.2,6.8,5.5,5.6,41.0,155.0
156,5.4,tt7262820,5.9,5.2,5.6,4.7,6.1,63.0,37.0
4087,6.5,tt7262882,6.6,6.4,6.4,6.4,6.6,407.0,1870.0
111,2.8,tt7262990,3.1,2.6,2.9,2.9,2.5,25.0,48.0
990,6.4,tt7263664,6.5,6.2,6.4,6.4,6.2,84.0,565.0
3331,6.3,tt7264080,6.5,6.2,5.9,6.4,5.9,639.0,1538.0
439,7.2,tt7264116,7.3,7.1,7.0,7.1,7.3,14.0,243.0
541,6.3,tt7268732,6.3,6.2,8.0,6.3,6.2,36.0,166.0
566,8.0,tt7269374,7.5,6.4,5.3,7.1,9.0,17.0,57.0
258,7.0,tt7271882,7.1,6.9,7.2,7.0,6.9,2.0,155.0
717,7.1,tt7272242,7.3,7.0,7.0,7.0,7.6,33.0,388.0
493,4.3,tt7272948,3.4,3.2,3.4,3.2,3.7,47.0,110.0
606,6.1,tt7273648,6.2,6.0,6.1,5.9,6.5,26.0,345.0
201,5.6,tt7274806,6.1,4.9,4.7,5.3,7.0,19.0,71.0
388,1.9,tt7275232,2.0,1.8,2.9,2.0,1.7,45.0,93.0
366,7.9,tt7275352,4.4,8.4,7.7,7.6,9.3,173.0,162.0
132,4.5,tt7275816,4.0,4.8,4.1,4.5,4.2,3.0,70.0
788,3.4,tt7275822,2.8,3.4,3.8,3.3,3.4,8.0,389.0
250,7.4,tt7275830,7.5,7.6,7.2,7.4,7.4,7.0,151.0
407,6.8,tt7277680,6.8,6.9,4.6,6.8,6.7,27.0,132.0
105,6.0,tt7278702,6.0,6.2,6.4,6.1,5.8,22.0,37.0
2847,6.8,tt7278824,7.2,6.6,6.4,6.7,7.0,116.0,1408.0
314,4.5,tt7279014,4.4,4.3,4.3,4.4,4.3,1.0,148.0
3383,6.5,tt7279180,6.5,6.5,6.4,6.5,6.6,46.0,2076.0
4800,7.5,tt7279188,7.6,7.4,7.4,7.4,7.8,368.0,2695.0
100,6.7,tt7279296,6.6,6.4,6.5,6.4,6.9,4.0,54.0
2031,6.1,tt7280786,5.9,5.5,4.0,5.8,6.4,175.0,537.0
21904,6.7,tt7280898,6.8,6.7,6.9,6.7,6.9,1713.0,10826.0
350,4.2,tt7281126,3.8,4.2,4.5,4.1,4.2,66.0,131.0
579,4.5,tt7281472,4.1,4.3,5.1,4.1,4.6,91.0,220.0
540,7.3,tt7281538,5.8,8.1,6.9,6.7,8.8,127.0,285.0
158,3.2,tt7281994,2.5,2.0,3.5,2.4,4.1,19.0,36.0
838,5.0,tt7282278,4.9,5.1,4.8,5.0,4.4,217.0,278.0
188,6.6,tt7282370,7.7,5.3,7.8,6.4,8.6,28.0,45.0
30313,7.6,tt7282468,7.8,7.4,7.2,7.6,7.4,3202.0,14585.0
356,5.2,tt7282952,5.4,5.1,5.4,5.1,6.1,4.0,179.0
103,6.0,tt7283052,6.9,5.8,6.1,6.2,6.3,6.0,54.0
3969,8.0,tt7283064,7.9,7.1,5.7,7.8,7.3,277.0,726.0
120,5.7,tt7283066,5.5,6.0,4.4,6.1,3.7,7.0,50.0
131,4.5,tt7284066,4.6,4.9,3.0,4.3,5.4,22.0,70.0
1051,5.8,tt7284202,4.8,6.3,5.1,5.8,5.7,377.0,421.0
1920,5.4,tt7284204,5.3,5.4,5.5,5.4,5.4,356.0,690.0
440,5.4,tt7285772,5.3,5.3,5.5,5.3,5.5,8.0,226.0
467169,8.8,tt7286456,8.8,8.6,8.5,8.7,8.8,40400.0,155338.0
410,4.3,tt7286492,4.1,4.4,4.4,4.2,4.4,40.0,208.0
153,6.0,tt7286500,6.4,5.7,5.7,5.4,6.5,10.0,57.0
542,5.1,tt7286562,4.9,5.0,5.0,5.0,5.7,45.0,146.0
148,5.6,tt7286612,5.5,5.6,5.5,5.4,6.8,6.0,91.0
244,5.6,tt7286908,5.7,5.7,5.2,5.5,5.6,27.0,128.0
208,3.5,tt7287656,4.0,3.0,3.3,3.4,3.6,10.0,84.0
345,7.1,tt7288684,7.5,6.6,5.5,7.0,8.8,38.0,99.0
111,5.5,tt7291466,5.6,5.2,4.9,5.3,5.2,11.0,47.0
577,6.6,tt7293380,6.9,6.5,6.6,6.6,6.7,27.0,329.0
846,5.2,tt7294400,5.0,5.3,5.0,5.1,5.3,39.0,350.0
17529,8.2,tt7294534,8.3,7.7,6.5,8.2,7.3,1498.0,4378.0
117,7.1,tt7294778,7.9,6.9,7.6,7.1,8.4,5.0,43.0
272,5.5,tt7295378,5.9,5.3,5.2,5.4,5.7,8.0,113.0
4875,4.6,tt7295450,4.0,4.4,4.0,4.2,3.9,647.0,2497.0
137,6.8,tt7295884,6.8,5.9,,6.8,10.0,16.0,33.0
181,5.7,tt7296606,6.6,5.3,6.2,5.7,5.9,16.0,109.0
113,6.5,tt7296624,6.6,6.9,5.4,6.4,6.3,,61.0
591,6.8,tt7296782,6.8,6.7,6.9,6.7,7.0,15.0,359.0
3610,3.3,tt7296862,3.2,3.3,3.8,3.4,3.2,389.0,1358.0
225,7.5,tt7297260,7.3,7.7,7.2,7.6,8.1,33.0,51.0
227,5.3,tt7297336,6.2,5.2,5.1,5.1,6.3,84.0,46.0
671,5.3,tt7297586,5.6,4.6,5.3,5.2,6.4,51.0,191.0
123,4.3,tt7297844,4.5,3.5,3.5,4.1,5.5,7.0,48.0
720,6.4,tt7297954,6.6,6.5,6.0,6.4,6.7,35.0,399.0
213,6.4,tt7297960,7.0,6.3,6.1,6.4,6.6,13.0,110.0
547,7.2,tt7297966,7.5,6.6,6.4,7.1,6.9,66.0,195.0
4656,7.0,tt7298400,7.2,7.0,6.8,7.0,7.0,564.0,2408.0
119,6.0,tt7298886,6.1,6.4,5.2,6.1,6.2,4.0,62.0
1550,6.3,tt7299298,6.4,6.3,6.0,6.2,6.5,150.0,691.0
115,6.0,tt7299346,6.1,6.0,5.5,6.0,6.3,6.0,51.0
976,6.9,tt7301070,6.8,6.8,6.1,6.8,7.1,116.0,272.0
265,4.6,tt7302054,4.4,4.2,5.0,4.5,5.2,51.0,122.0
286,6.2,tt7303530,7.1,6.2,5.9,6.3,6.3,13.0,178.0
223,4.3,tt7304032,3.2,4.9,4.3,4.4,4.6,6.0,136.0
110,5.4,tt7304194,5.8,5.8,3.4,5.4,5.0,19.0,56.0
104,4.3,tt7304212,3.3,4.2,4.1,4.0,4.2,22.0,36.0
126,4.0,tt7304806,2.9,4.4,4.0,4.0,3.8,23.0,49.0
461,6.5,tt7305366,6.7,6.4,6.3,6.4,7.1,13.0,232.0
1071,3.9,tt7308086,4.4,3.9,3.4,4.0,3.4,120.0,478.0
208,7.5,tt7308092,8.1,7.3,7.5,7.4,8.0,4.0,107.0
344,5.1,tt7309654,5.4,4.6,5.6,4.8,5.8,7.0,170.0
142,6.3,tt7309998,6.2,6.3,6.8,6.1,6.7,3.0,72.0
12546,3.9,tt7312940,3.8,4.3,3.7,3.8,5.5,5105.0,2996.0
960,5.2,tt7313348,5.6,5.3,5.2,5.2,5.8,300.0,285.0
302,4.6,tt7313518,6.2,4.2,5.0,4.4,5.7,27.0,192.0
2687,5.9,tt7314118,6.2,2.9,1.2,3.9,2.3,8.0,58.0
28097,5.2,tt7315484,5.1,5.2,5.5,5.2,5.4,3183.0,11541.0
1512,5.0,tt7315526,4.1,5.3,3.9,4.6,5.3,265.0,570.0
266,5.1,tt7315570,5.2,4.9,5.3,4.9,5.4,61.0,78.0
341,4.8,tt7316358,5.5,4.6,4.3,4.6,5.5,71.0,142.0
617,4.2,tt7316576,4.0,4.1,4.5,4.0,4.8,185.0,173.0
468,6.6,tt7317310,6.8,6.5,6.9,6.6,7.0,3.0,304.0
518,4.8,tt7317324,4.7,4.7,5.0,4.7,5.0,119.0,183.0
1081,6.7,tt7317482,6.8,5.3,3.2,6.4,5.8,91.0,204.0
203,5.7,tt7318102,6.0,5.9,5.4,5.6,6.4,14.0,107.0
7853,7.5,tt7318202,7.7,7.4,7.0,7.4,7.9,188.0,3967.0
176,8.7,tt7318290,7.8,8.3,4.1,6.0,9.4,11.0,33.0
339,3.6,tt7319064,3.8,3.4,3.7,3.4,4.2,84.0,145.0
301,7.4,tt7319312,7.5,7.3,7.4,7.3,7.6,16.0,167.0
699,6.8,tt7319496,6.9,6.8,6.6,6.7,7.0,27.0,429.0
518,4.9,tt7319822,5.3,4.6,5.0,4.6,5.3,73.0,180.0
139,4.6,tt7320478,3.6,4.5,5.2,4.6,3.9,3.0,70.0
520,5.0,tt7321246,6.5,2.6,1.6,5.2,1.7,259.0,133.0
845,5.8,tt7321356,6.5,5.7,5.5,5.7,6.9,14.0,429.0
609,6.3,tt7322816,6.2,5.6,7.1,6.2,5.6,60.0,168.0
1218,6.5,tt7322850,6.6,5.9,6.9,6.3,7.4,115.0,373.0
103,4.0,tt7322864,3.4,4.3,3.9,3.8,4.7,21.0,35.0
157,5.3,tt7322890,5.3,5.0,8.0,5.3,7.0,16.0,58.0
164,6.0,tt7323332,7.3,4.3,7.0,5.1,4.4,4.0,10.0
2522,5.9,tt7323600,6.1,5.9,5.5,5.8,5.9,359.0,1225.0
171,5.4,tt7325902,4.5,5.1,4.8,4.7,5.3,,77.0
182,3.9,tt7327946,3.7,3.9,2.4,3.6,5.3,9.0,80.0
2450,5.8,tt7328154,6.1,5.7,5.7,5.8,6.1,220.0,1454.0
1204,6.5,tt7329602,6.6,6.2,4.5,6.4,7.4,98.0,373.0
8121,5.0,tt7329656,5.0,4.9,5.1,4.9,5.4,1292.0,3027.0
4718,6.6,tt7329858,6.8,6.4,5.7,6.6,7.0,422.0,1636.0
293,5.0,tt7330392,4.8,5.2,5.1,5.0,5.3,4.0,134.0
126,4.3,tt7331414,4.9,4.5,4.5,4.4,5.0,,72.0
244,5.0,tt7333070,5.5,5.0,4.8,4.8,5.8,3.0,130.0
685,6.5,tt7334342,6.8,6.6,6.5,6.5,6.8,38.0,389.0
10642,5.7,tt7334528,5.8,5.6,5.7,5.7,6.0,2941.0,2769.0
1051,5.5,tt7335186,5.3,4.9,4.9,5.2,6.2,74.0,301.0
250,4.9,tt7335324,7.0,4.9,4.2,4.5,5.4,69.0,68.0
283,6.4,tt7336012,6.8,6.7,6.2,6.4,7.0,17.0,144.0
171,6.7,tt7336410,6.9,6.6,6.8,6.7,6.7,26.0,94.0
1125,7.0,tt7336446,6.4,6.6,5.8,6.3,7.7,11.0,392.0
423,7.1,tt7336470,7.1,7.1,7.3,7.0,7.7,43.0,253.0
1690,6.3,tt7336572,6.6,6.1,5.7,6.2,6.5,173.0,718.0
178,5.1,tt7336842,5.7,6.3,6.6,6.3,5.7,15.0,88.0
1771,4.6,tt7338690,4.6,4.6,4.7,4.6,5.1,314.0,687.0
11748,6.7,tt7339248,7.0,6.6,6.3,6.7,6.6,2229.0,4895.0
420,6.2,tt7339584,6.0,6.4,4.8,6.2,6.5,51.0,199.0
1731,5.7,tt7339792,6.1,5.3,6.0,5.6,6.4,474.0,470.0
2688,7.4,tt7339826,7.5,7.2,6.7,7.3,7.5,260.0,1131.0
110,6.1,tt7339938,5.8,6.2,6.1,6.2,5.3,8.0,52.0
175,6.7,tt7340764,7.1,6.9,6.3,6.6,7.3,6.0,89.0
382,6.4,tt7341406,6.6,6.2,6.0,6.4,6.3,40.0,165.0
132,4.0,tt7341610,2.9,3.9,4.0,4.0,3.7,12.0,60.0
1200,7.4,tt7342204,7.7,7.5,7.6,7.4,8.0,112.0,499.0
4475,7.4,tt7342838,7.5,7.4,7.3,7.4,7.7,169.0,2422.0
281,5.8,tt7343574,5.7,5.9,6.0,5.3,6.5,6.0,149.0
722,6.4,tt7343732,6.4,6.2,6.6,6.4,6.2,17.0,399.0
26266,6.7,tt7343762,6.8,6.7,6.5,6.7,6.9,5198.0,8274.0
174,3.7,tt7344246,3.3,3.9,3.2,3.7,3.3,5.0,78.0
120,6.0,tt7344622,7.1,5.4,6.3,6.2,5.7,30.0,47.0
234,7.5,tt7345034,7.2,7.6,5.4,7.4,8.1,29.0,57.0
4525,7.7,tt7345930,7.5,6.0,4.3,7.1,5.7,537.0,854.0
115,3.8,tt7346786,2.5,3.7,3.1,3.3,5.8,26.0,43.0
213,7.4,tt7347378,7.2,7.4,7.2,7.2,7.5,9.0,100.0
929,6.7,tt7347846,7.0,6.7,5.9,6.7,6.4,134.0,428.0
287,7.4,tt7349218,7.6,7.5,10.0,7.7,6.3,47.0,59.0
168840,7.5,tt7349662,7.6,7.3,7.4,7.4,7.7,23456.0,68941.0
2124,5.4,tt7349910,5.6,5.3,5.3,5.4,5.3,500.0,916.0
112679,6.8,tt7349950,6.8,6.8,6.8,6.8,7.0,15061.0,36585.0
2073,5.3,tt7350614,5.5,5.3,5.2,5.3,5.5,621.0,627.0
578,6.6,tt7352942,6.7,6.6,6.4,6.6,6.7,15.0,339.0
119,5.7,tt7355708,6.5,4.2,5.3,5.4,5.7,39.0,31.0
1601,7.1,tt7355718,7.3,6.5,4.4,7.0,7.5,193.0,425.0
222,4.6,tt7356148,4.9,4.2,5.1,4.6,4.7,5.0,102.0
129,4.9,tt7356166,5.3,5.0,4.3,4.1,6.2,34.0,43.0
607,6.2,tt7356382,6.3,6.1,6.4,6.2,6.1,15.0,376.0
546,7.5,tt7356432,7.3,7.5,7.0,7.4,7.6,8.0,231.0
261,3.6,tt7357906,3.8,3.4,2.9,3.5,3.8,7.0,146.0
183,5.4,tt7358154,5.4,5.5,5.7,5.6,4.8,52.0,56.0
137,4.9,tt7358302,4.0,5.0,5.0,5.0,4.8,4.0,90.0
564,8.4,tt7358598,8.5,8.3,8.1,8.2,8.8,45.0,264.0
154,3.0,tt7358686,2.7,3.3,3.3,3.0,4.4,39.0,65.0
3580,8.0,tt7362036,8.0,7.9,7.5,7.9,7.9,328.0,1558.0
13205,7.4,tt7363076,7.4,7.2,6.8,7.3,7.1,974.0,4212.0
356,5.5,tt7365166,4.7,5.4,4.7,5.0,6.0,17.0,141.0
106,8.5,tt7365576,8.0,9.2,7.5,6.0,9.2,4.0,17.0
3254,6.2,tt7365604,6.4,6.0,6.0,5.9,6.6,653.0,1079.0
502,7.2,tt7365740,5.0,4.3,4.3,4.0,4.9,33.0,38.0
2424,7.5,tt7367960,7.5,7.4,7.7,7.5,7.6,42.0,1290.0
103,4.8,tt7368158,4.3,5.8,3.7,5.4,3.1,6.0,16.0
479,6.9,tt7368186,5.6,7.8,6.7,6.3,8.3,110.0,252.0
313,6.6,tt7368554,6.4,6.6,6.9,6.6,6.7,16.0,186.0
140,5.5,tt7368668,5.5,5.5,5.6,5.5,5.4,8.0,83.0
1183,4.4,tt7369722,4.5,4.3,4.6,4.4,4.6,343.0,354.0
281,6.1,tt7370000,6.4,6.1,6.4,6.2,6.2,22.0,138.0
343,6.8,tt7370188,7.0,6.6,5.5,6.7,7.5,27.0,115.0
192,4.9,tt7370952,5.2,4.7,4.9,4.7,5.0,82.0,38.0
139,7.4,tt7371684,7.5,7.9,5.3,6.5,7.9,27.0,19.0
408,5.6,tt7372318,5.6,5.6,6.0,5.5,6.1,44.0,143.0
834,4.8,tt7372728,4.3,5.0,4.7,4.8,4.7,26.0,464.0
3161,6.7,tt7372916,6.8,6.6,6.6,6.7,6.7,44.0,1648.0
137,6.8,tt7374926,7.0,6.6,5.8,6.4,7.3,12.0,77.0
35481,6.8,tt7374948,6.7,6.8,6.9,6.7,6.9,6657.0,12058.0
686,5.2,tt7374952,5.3,5.0,5.5,5.2,5.3,226.0,162.0
656,3.0,tt7375304,2.8,3.0,3.0,2.9,3.2,157.0,205.0
122,5.6,tt7375556,5.3,5.4,5.6,5.5,4.9,5.0,73.0
662,4.4,tt7375578,4.8,4.2,4.5,4.4,4.8,131.0,247.0
143,6.1,tt7376410,5.8,5.4,9.5,5.5,6.3,4.0,43.0
325,6.2,tt7377132,6.2,6.0,6.4,6.1,6.8,26.0,204.0
161,5.8,tt7379906,8.1,6.6,4.3,5.1,8.2,81.0,25.0
227,4.4,tt7379994,5.1,4.3,4.2,4.5,3.9,42.0,105.0
718,7.4,tt7380226,6.8,5.1,5.0,6.1,,11.0,33.0
108,3.3,tt7380420,3.8,3.4,3.1,2.7,5.2,23.0,49.0
287,3.6,tt7381444,3.5,3.3,3.8,3.7,3.4,47.0,122.0
189,6.0,tt7382668,6.3,5.6,6.0,5.9,6.3,1.0,103.0
1100,7.7,tt7382730,6.9,6.6,2.0,6.8,6.9,29.0,121.0
103,6.4,tt7382828,6.2,5.9,6.7,6.3,5.7,4.0,53.0
1646,5.7,tt7384848,5.7,5.6,5.5,5.8,4.9,120.0,715.0
400,6.3,tt7385556,6.5,5.5,6.2,5.9,5.9,34.0,64.0
988,6.4,tt7385832,1.7,6.2,5.5,4.8,7.9,159.0,571.0
2159,5.9,tt7387300,4.2,3.9,1.9,4.0,5.1,89.0,238.0
6089,6.6,tt7388562,6.9,6.4,6.6,6.5,7.3,1392.0,1912.0
124,8.9,tt7388678,8.2,8.9,9.2,7.9,9.0,3.0,25.0
140,6.2,tt7390044,5.8,6.5,6.8,6.5,6.1,11.0,69.0
4354,6.3,tt7390588,6.5,6.3,6.1,6.3,6.6,850.0,1695.0
1808,5.7,tt7390646,5.6,5.7,5.8,5.6,7.0,612.0,243.0
2777,9.1,tt7391996,9.1,8.9,7.2,9.0,9.0,212.0,631.0
334,3.8,tt7392060,3.4,3.9,4.1,3.8,3.8,122.0,78.0
16316,8.4,tt7392212,8.5,7.7,6.1,8.3,7.7,1651.0,3489.0
1200,6.0,tt7392244,6.1,6.0,6.2,6.0,6.4,19.0,556.0
123,5.9,tt7393746,6.2,5.7,5.5,5.8,5.9,10.0,63.0
610,6.2,tt7394636,5.9,6.1,5.8,5.8,7.6,13.0,237.0
1066,4.9,tt7394816,4.9,4.7,5.3,4.8,5.3,142.0,519.0
298,6.7,tt7397338,6.7,6.5,6.9,6.6,7.0,10.0,197.0
216,6.8,tt7397958,6.5,6.9,6.9,6.7,7.4,7.0,148.0
247,5.3,tt7398584,6.3,5.0,5.7,5.0,6.9,9.0,141.0
350,6.2,tt7398642,6.1,6.2,6.3,6.0,6.5,12.0,207.0
242,3.0,tt7398750,2.1,3.3,2.0,2.4,3.6,31.0,71.0
431,7.2,tt7399124,7.0,7.5,5.7,7.2,7.3,257.0,140.0
752,2.6,tt7399138,2.7,2.2,4.2,2.5,4.0,10.0,264.0
4719,7.0,tt7399470,7.0,6.9,6.8,7.0,6.9,395.0,1824.0
228,5.2,tt7400118,3.7,4.8,5.9,5.0,5.6,40.0,106.0
58884,7.3,tt7401588,7.5,7.2,7.1,7.2,7.6,7319.0,23021.0
784,6.5,tt7402108,6.5,5.9,7.5,6.4,7.8,98.0,219.0
324,6.2,tt7402400,5.8,6.6,6.4,6.1,6.6,3.0,191.0
147,6.1,tt7402534,6.8,6.1,6.1,6.4,6.5,4.0,89.0
418,5.2,tt7403570,3.4,5.9,4.0,5.2,5.3,46.0,264.0
114,4.2,tt7403574,4.5,3.8,5.4,4.0,4.6,5.0,56.0
374,5.3,tt7403614,4.4,4.5,4.6,4.4,4.7,15.0,97.0
133,5.3,tt7403772,3.2,1.4,6.7,5.4,6.0,50.0,
217,4.8,tt7404820,5.4,4.7,4.7,5.3,4.6,73.0,57.0
278,5.9,tt7404868,6.2,5.8,5.5,5.9,5.8,26.0,150.0
229,5.3,tt7406186,5.8,5.4,4.0,5.1,6.0,13.0,112.0
197,5.7,tt7406704,5.5,5.4,6.0,5.4,6.3,33.0,74.0
141,4.2,tt7407296,5.3,3.6,4.1,4.1,3.3,45.0,35.0
145,7.0,tt7408776,7.0,7.2,6.9,7.1,7.1,4.0,83.0
132,6.0,tt7408796,5.5,6.1,5.5,5.8,6.2,2.0,86.0
225,5.0,tt7411406,5.0,4.9,4.9,5.0,4.8,2.0,131.0
131,5.4,tt7411828,6.0,5.4,4.7,5.6,5.9,2.0,59.0
