imdb_title_id,total_votes,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
tt0072195,808,6.6,6.6,6.5,6.6,6.5,7.1,270,340
tt0072196,1377,6.1,5.9,6.2,6.1,6.1,6.2,261,761
tt0072198,1128,6.3,6.7,6.3,6.2,6.3,6,279,574
tt0072200,341,6.2,6.1,6.3,5.8,6.2,5.6,41,213
tt0072201,760,6.6,6.7,6.3,6.7,6.6,6.4,91,454
tt0072204,1559,6.6,7,6.4,6.7,6.6,6.8,222,979
tt0072205,569,8,8.2,8.2,6.8,7.9,8.4,28,396
tt0072206,971,6.3,6.6,6.3,6,6.2,6.6,193,510
tt0072208,657,7.8,7.7,8,7,7.7,8,52,431
tt0072209,1115,6.4,6.9,6.4,6.2,6.4,6.5,179,641
tt0072225,1500,5.7,6.2,5.8,5.7,5.7,6,667,481
tt0072226,14187,6.8,6.9,6.7,6.8,6.8,6.7,3556,6847
tt0072228,675,6.6,7.1,6.7,6.6,6.6,6.7,364,171
tt0072230,110,6.4,9,6.6,6.3,6.6,4.2,12,71
tt0072231,2475,7.6,7.4,7.7,7.6,7.6,7.9,190,1624
tt0072233,790,6.5,6.3,6.4,6.6,6.4,7,52,519
tt0072235,5006,6.2,6.4,6.2,5.9,6.2,6.3,1211,2576
tt0072236,762,5.1,5.3,5.2,5,5.1,6,319,261
tt0072239,954,6.5,6.7,6.5,6.2,6.5,6.2,174,537
tt0072241,575,7,7.3,7.1,6.2,6.9,7.1,107,337
tt0072243,112,5.8,6.6,6.3,5.5,5.6,6.5,6,71
tt0072245,878,4.7,4.6,4.7,4.8,4.7,3.9,341,344
tt0072248,697,7.8,8.1,7.7,7,7.7,8,64,449
tt0072249,156,5.5,5.7,5.6,5.4,5.4,5.9,82,45
tt0072251,24329,7.7,7.7,7.6,7.7,7.6,7.6,7797,10442
tt0072253,1533,6.4,6.9,6.3,6.4,6.3,7.1,400,663
tt0072254,422,7.7,8.1,7.6,5.8,7.6,7,33,249
tt0072260,805,4.8,4.6,4.8,4.8,4.7,5,431,197
tt0072263,2502,5.7,5.6,5.6,5.7,5.7,5.8,511,1289
tt0072267,1737,5.7,5.6,5.6,5.9,5.7,6,687,620
tt0072270,107,4.7,4.5,4.6,4.6,4.7,3.8,12,74
tt0072271,125340,7.5,7.5,7.5,7.3,7.5,7.2,30020,54226
tt0072274,3940,7,7.2,7,7,7,7.2,1402,1694
tt0072278,232,5.7,6.6,6.1,5.4,5.6,6.3,156,27
tt0072281,14524,7.2,7.1,7.1,7.3,7.2,7.3,3742,6727
tt0072284,1022,6.3,6.6,6.3,6.3,6.3,6.7,456,300
tt0072285,6372,6.4,6.5,6.4,6.4,6.4,6.5,1416,3500
tt0072288,20634,7.1,7.2,7,7.1,7.1,7,5137,9906
tt0072295,264,7.6,8.3,7.6,7.2,7.5,7.7,60,144
tt0072300,156,6.3,7.5,6.6,5.9,6.1,6.7,100,25
tt0072305,706,6.2,6.3,6.3,6.1,6.2,6.2,118,433
tt0072307,615,7.1,7.8,7.3,6.8,7.1,6.9,166,291
tt0072308,36470,6.9,7.1,6.9,7,6.9,7.1,8791,17216
tt0072315,490,7.4,7,7.4,7.4,7.4,7.8,42,323
tt0072317,1197,4.7,3.7,4.1,4.8,4.5,5.4,672,170
tt0072320,622,6.4,6,6.4,6.3,6.3,6.4,37,441
tt0072324,428,4.5,3,4.4,4.7,4.5,2.5,178,158
tt0072325,2283,7,7.4,7,6.8,7,6.8,777,944
tt0072331,742,5,5.4,5.1,4.9,4.9,5.4,342,225
tt0072336,210,5.7,5.2,6,5.6,5.7,6.1,15,153
tt0072337,150,6.3,6,6.2,6.5,6.4,7.5,4,111
tt0072338,123,5.8,8,5.6,6,5.8,6.2,9,84
tt0072342,529,6.5,7,6.4,6.4,6.4,6.5,95,336
tt0072348,266,5.6,6,5.6,5.6,5.6,5.8,84,131
tt0072349,598,6.4,6.9,6.5,6.3,6.4,6.2,66,408
tt0072351,1820,6.8,6.6,6.7,6.8,6.7,7.2,972,337
tt0072353,7616,7.3,7.4,7.3,7.3,7.3,7.2,909,4743
tt0072354,2812,6.1,6.1,5.9,6.3,6.1,5.6,872,1213
tt0072355,1224,4.4,3.9,4.8,4.6,4.6,3.8,171,720
tt0072356,102,5.7,5.5,5.9,5.5,5.7,6,9,68
tt0072359,300,6.1,7.5,6.5,6.1,6.3,5.5,36,185
tt0072360,120,6.9,7.3,7.1,6.5,6.9,5.5,6,80
tt0072361,132,5.2,4,5.5,4.8,5.1,6.2,4,97
tt0072362,687,6.6,6.4,6.6,6.6,6.6,6.4,265,225
tt0072364,438,6,5.9,6,6.1,6,6.4,54,278
tt0072368,1856,7.6,8.2,7.4,7.6,7.5,8.1,171,1243
tt0072371,103,6.4,,5.2,6.7,6.3,7,20,58
tt0072377,221,5.3,2.9,5.4,5.5,5.2,5.5,7,158
tt0072389,185,4.4,3.5,3.8,4.8,4.6,4.1,85,49
tt0072392,306,5.4,5.4,5.3,5.5,5.4,5.1,97,127
tt0072399,129,5.9,6,6.7,5.2,5.6,5.6,18,72
tt0072401,567,7.3,6.7,6.8,7.4,7,7.6,274,113
tt0072402,2809,6.9,6.7,6.7,7.2,6.8,7.1,1667,251
tt0072403,640,7,6.5,7.1,7.1,7,7.2,241,236
tt0072405,508,5.7,6.1,5.8,5.6,5.7,6.1,92,303
tt0072409,861,6.4,6.6,6.4,6.4,6.4,6.6,413,214
tt0072417,18804,8.2,8.4,8.1,7.9,8.2,8.1,4522,9260
tt0072430,119,5.4,5.2,5.5,5.5,5.4,6.8,22,75
tt0072431,135620,8,8,7.9,8.2,8,8.1,50972,42894
tt0072435,844,6.4,5.9,6.3,6.4,6.3,6.7,329,290
tt0072436,128,5,4.6,4.6,5.5,5.1,4.2,32,68
tt0072439,726,7.2,7.1,7.2,7.1,7.2,6.3,237,336
tt0072443,34144,8.1,8.3,8,7.8,8.1,8.3,4352,18355
tt0072446,2828,7.9,7.9,7.9,7.8,7.9,7.9,307,1775
tt0072448,2821,6.6,6.6,6.7,6.4,6.5,6.9,397,1688
tt0072590,208,6.4,6.8,6.4,6.3,6.4,7,22,143
tt0072594,353,6.3,6,6.4,6.3,6.3,6.1,161,98
tt0072595,255,6.3,6.7,6.6,5.9,6.1,6.9,28,146
tt0072596,148,5.5,5.8,5.7,5.1,5.2,5.6,80,24
tt0072597,183,5.2,5.9,5.1,4.9,5.1,5,68,73
tt0072600,250,5.4,7.1,5.1,5.3,5.3,5.5,117,70
tt0072601,218,7.1,7.3,7.3,6.7,7,7.2,30,133
tt0072603,1263,6.9,6.9,6.8,6.9,6.9,6.7,61,855
tt0072604,214,4.2,3.8,4.2,4.3,4.2,4.9,106,48
tt0072605,103,4.6,7.7,4.8,4.7,4.7,5.4,16,59
tt0072608,5905,6.1,6.3,6.1,6.1,6.1,6.5,1986,2315
tt0072610,1230,6.4,5.6,6.6,6.2,6.2,7.1,516,323
tt0072613,3134,7.9,7.6,8.1,7.8,8,7.6,151,2021
tt0072614,286,5.7,4.5,5.8,5.6,5.5,6.3,43,173
tt0072615,413,5.4,4.5,5.4,5.5,5.4,5.8,243,67
tt0072618,313,5.2,6.6,5.4,5.1,5.2,5.6,31,204
tt0072623,200,4.4,3.6,4.1,4.5,4.4,3.3,59,78
tt0072625,136,4,3.7,3.4,4.5,3.8,5.2,52,48
tt0072626,636,4.5,4.2,4.6,4.4,4.5,4.3,277,230
tt0072634,148,6.2,5.8,6.4,6,6.2,6,37,83
tt0072636,189,6.1,6.2,6.2,6.2,6.3,5.4,11,133
tt0072637,6015,8.1,8.2,8.1,7.9,8.1,7.9,243,3960
tt0072644,357,6.3,6.8,6.4,6,6.2,6.5,21,237
tt0072650,113,6.5,6.9,6.3,6.3,6.4,6.3,6,76
tt0072651,205,3.1,2.3,2.9,3.2,3.1,2.6,88,66
tt0072652,237,7.5,7,7.9,6.9,7.4,8.7,25,141
tt0072653,4495,6.4,6.8,6.3,6.4,6.4,6.8,2529,513
tt0072656,353,6.7,7.1,6.7,6.3,6.6,7.3,59,216
tt0072662,991,6.6,6.2,6.7,6.5,6.6,6.4,241,519
tt0072665,997,4.9,5.9,5.3,4.6,4.9,5.4,452,300
tt0072666,4499,2.5,3,2.2,2.4,2.5,2.3,1710,1324
tt0072669,104,4.4,9,4.6,4.3,4.4,6.1,12,64
tt0072674,194,5.9,7.7,5.7,5.8,5.7,6.3,84,74
tt0072684,136378,8.1,8.3,8,7.8,8.1,7.7,23347,67689
tt0072690,157,6.4,5.7,6.4,6.7,6.3,7.5,19,107
tt0072691,229,7.2,7.4,7.5,6.3,7.1,7.6,19,165
tt0072692,101,6.4,6.3,7.3,4.9,6.3,6.6,22,65
tt0072695,375,4.8,6.6,4.8,4.9,4.9,4.9,207,92
tt0072699,534,5.7,6.3,5.6,5.7,5.7,5.4,58,340
tt0072701,140,6.8,6.5,6.9,6.6,6.7,7.3,28,88
tt0072705,4478,6.7,7,6.5,6.8,6.7,7,1470,1934
tt0072706,411,5.5,5.2,4.8,5.5,5.3,6.3,207,83
tt0072709,4487,6.3,6.5,6.3,6,6.2,6.6,1348,2187
tt0072712,117,6.3,7,6.1,6.3,6.2,6.5,7,87
tt0072714,210,5.6,3.5,5.4,5.3,5.1,6.3,20,126
tt0072717,178,5.2,4.8,5.4,5.1,5.2,4.2,9,126
tt0072722,190,3.8,4,4.4,3.5,3.8,4.2,14,123
tt0072723,177,4.3,4.5,4.3,4.4,4.4,4,74,40
tt0072725,2069,6.6,7,6.7,6.1,6.6,6.7,738,953
tt0072730,15536,6.5,6.7,6.5,6.6,6.6,6.2,5329,6121
tt0072732,4751,6.1,6.6,6.1,6.1,6.1,6.5,1636,1779
tt0072735,6070,6.7,6.9,6.7,6.8,6.7,7,1724,2809
tt0072737,3156,6.2,6.6,6.2,6.1,6.1,6.7,917,1468
tt0072745,131,4.1,5.3,4.5,3.3,4,4.1,48,55
tt0072747,982,6.2,6.8,6.3,6.1,6.2,6.4,442,300
tt0072750,1771,5.2,5,5.1,5.3,5.2,5,634,683
tt0072752,3943,5.8,5.9,5.7,5.8,5.7,5.7,763,2221
tt0072759,199,6,6.6,6,6.1,6.1,7.4,80,69
tt0072761,2479,5.7,5.8,5.7,5.7,5.7,5.4,479,1391
tt0072764,2205,5.6,5.6,5.6,5.6,5.6,5.6,146,1409
tt0072770,150,5.5,10,6.1,5.4,5.5,5.6,41,65
tt0072771,176,6.5,6.2,6.2,6.2,6.2,5.6,18,97
tt0072773,214,4.6,4,4.5,4.7,4.6,2.5,62,95
tt0072776,356,6.6,5.4,6.4,6.6,6.6,6.1,60,208
tt0072777,3267,8.3,8.4,8.3,6.6,8.3,7.8,214,1772
tt0072780,160,6.9,6.4,7.1,7.1,6.9,7.3,13,111
tt0072782,433,7.8,7.9,7.7,7.9,7.7,8.4,43,280
tt0072783,10421,8.4,8.3,8.5,7.2,8.4,8.2,772,4748
tt0072784,226,7.1,7.2,7,6.7,6.9,7.4,21,159
tt0072785,549,5.5,5.1,5.6,5.7,5.6,5.4,51,380
tt0072786,481,6.6,7.4,6.7,6.2,6.6,6.8,86,291
tt0072791,737,5.6,6.6,5.5,5.7,5.6,6.3,225,305
tt0072792,335,3.9,3.9,3.7,4,3.9,3.3,139,107
tt0072793,190,4.3,5.6,4.4,4.1,4.3,4,30,119
tt0072812,531,6.4,5.8,6.4,6.5,6.4,6.4,126,290
tt0072813,656,6.5,6.8,6.4,6.5,6.6,6.1,129,356
tt0072814,640,3.9,2.2,3.6,4.1,3.9,2.4,119,395
tt0072819,130,6.3,6.5,6.2,6,6.2,7,36,56
tt0072820,3861,7.2,7.3,7.1,7.2,7.1,7.7,1587,471
tt0072822,703,6.9,7.2,6.9,6.6,6.7,7.1,408,104
tt0072825,779,6.4,6.9,6.4,6.3,6.4,6.5,30,533
tt0072826,1355,6.7,7.2,6.7,6.8,6.7,7.2,436,548
tt0072827,157,4.7,4,4.5,5,4.7,5,63,59
tt0072829,531,5.5,5.7,5.4,5.5,5.5,5.5,252,145
tt0072831,737,5.8,5.4,5.9,5.8,5.6,6.6,347,215
tt0072837,216,6.6,6.8,6.5,6.8,6.6,6.3,17,145
tt0072838,134,7.3,7.5,7.7,5.5,7.3,7.2,7,103
tt0072843,105,6.8,7.1,7.4,5.3,6.8,4.6,14,68
tt0072844,385,4.9,4.4,5.4,4.5,4.8,5.2,233,80
tt0072848,4618,7.1,7.4,7.1,7,7.1,7.3,1512,2029
tt0072855,659,5.7,6.2,5.7,5.4,5.6,5.9,268,234
tt0072856,23011,6.2,6.3,6.2,6.2,6.2,6.1,6680,10297
tt0072860,9292,8.1,8.2,8.1,7.1,8.1,7.6,709,4579
tt0072867,948,4,3.9,4,4.1,4,4.3,336,386
tt0072869,2857,5,4.7,5,5,5,4.8,1105,1003
tt0072870,114,5.9,6.1,5.5,6.1,5.7,6.5,12,64
tt0072871,277,5.6,6.2,5.6,5.5,5.6,5.9,12,178
tt0072876,209,6.4,6.4,6,6.5,6.1,6.7,51,105
tt0072877,225,5,4,5.3,4.9,5,5.2,68,100
tt0072882,369,5.2,4.9,5.2,5.4,5.2,5,137,106
tt0072884,1133,6.4,6.8,6.3,6.4,6.3,6.4,37,762
tt0072886,1638,5.7,4.8,5.6,5.7,5.6,6.3,617,587
tt0072887,147,6.1,9,6.3,6,6,6.3,9,97
tt0072890,222207,8,8.1,8,7.9,8,8,45980,106390
tt0072891,115,6.4,7.5,6.6,6.2,6.2,7.3,44,42
tt0072892,249,6.9,5.1,7.1,6.9,6.9,6.6,11,175
tt0072893,152,6.5,6.4,6.6,6.6,6.5,6.6,5,102
tt0072895,3882,5.8,5.5,5.8,5.8,5.8,6.1,1753,955
tt0072901,13783,7.7,7.7,7.7,7.1,7.7,7.8,485,9269
tt0072904,275,4.9,4.8,4.8,5,4.8,5.8,29,188
tt0072910,130,6.6,6,6.6,6.5,6.5,7.3,10,103
tt0072912,4412,6.5,6.4,6.4,6.6,6.5,6.6,1460,1868
tt0072913,3917,7.5,7.5,7.5,7.3,7.5,7.3,1503,1428
tt0072919,525,6.2,6.3,6.1,6,6,6.1,57,329
tt0072926,16317,6.4,6.3,6.3,6.5,6.4,6.4,4396,7406
tt0072930,1102,4.5,4.2,4.5,4.7,4.5,5,160,619
tt0072931,2304,7.2,6.9,7.3,7.6,7.1,7.3,47,1611
tt0072932,134,4.9,3.3,4.5,5.2,4.8,6.9,23,64
tt0072933,2704,4.8,4.5,4.7,4.9,4.8,4.6,405,1552
tt0072934,2658,7.1,7.1,7,7.3,7.1,7.2,162,1797
tt0072937,460,4.9,4.5,4.9,4.9,4.8,5.2,224,124
tt0072938,187,6.6,5.9,7,6.5,6.5,7.2,30,111
tt0072951,8459,6.4,6.3,6.3,6.4,6.3,6.7,3798,2198
tt0072953,271,4.7,5.5,4.6,4.6,4.5,6.9,47,147
tt0072954,359,6,5.4,6,5.6,5.8,6.1,10,243
tt0072958,357,6.9,7.5,6.7,6.9,7,7.1,30,239
tt0072960,842,5.3,5.3,5.3,5.2,5.2,5.4,194,442
tt0072963,428,5.9,6.1,6,5.2,5.8,6.1,14,268
tt0072966,179,6.8,6.6,7.2,5.4,6.7,6.2,13,100
tt0072969,355,4.6,4.4,4.5,4.9,4.5,6,92,183
tt0072972,272,7,7.3,7,6.2,6.9,7.2,41,164
tt0072973,5837,7.1,7.3,7,7.2,7.1,7.2,1651,2772
tt0072975,107,5.4,10,6.1,4.4,4.9,2.9,52,20
tt0072976,4582,7.7,8,7.6,7.6,7.7,7.8,1044,2456
tt0072979,7232,7.3,7.4,7.2,7.1,7.2,7.3,2669,2521
tt0072987,125,4.9,4.4,4.7,4.9,4.7,4.8,21,72
tt0072991,898,6.7,6.6,6.7,6.5,6.6,6.5,285,388
tt0072992,125,5.2,5.3,5.4,4.7,5.2,5.4,6,78
tt0072993,513,6.9,7.4,7,6.9,6.9,6.7,58,326
tt0072996,1788,6.9,7.3,6.8,7,6.9,7,148,1145
tt0072999,287,5.3,4.2,5.4,5.3,5.3,5.4,27,205
tt0073000,11907,8.5,8.6,8.4,8.1,8.5,8.2,841,7608
tt0073001,220,4.5,4.7,4.3,4.4,4.4,4.4,30,143
tt0073002,152,6.2,7,6.7,6.1,6.2,6.1,5,109
tt0073006,102,3.9,6,3.5,4,3.8,4.5,56,20
tt0073008,2133,5.7,5.9,5.8,5.6,5.7,6,687,925
tt0073011,185,4.4,7,4.1,4.6,4.4,4.9,83,56
tt0073012,9217,7,6.9,6.9,7,7,7,2304,4353
tt0073014,195,5.9,5.8,5.5,6,5.7,7.2,60,83
tt0073015,342,6.4,6.3,6.7,6.2,6.4,5.8,123,145
tt0073017,1030,4.5,4.4,4.3,5,4.5,4.5,195,567
tt0073018,15547,6.8,6.8,6.8,6.8,6.8,6.6,2961,8309
tt0073019,1430,6,6.5,5.9,5.9,5.9,6.3,617,415
tt0073026,4665,6.3,6.5,6.2,6.2,6,6.6,1765,1522
tt0073028,648,7.5,7.8,7.4,7.4,7.4,7.5,33,443
tt0073029,440,6.6,6.8,6.5,6.7,6.6,6.5,114,219
tt0073031,280,5,4.8,4.9,5,4.9,4.9,129,79
tt0073034,583,8.1,8.2,8.4,6.4,8.1,7.3,64,326
tt0073036,4583,6.4,6.6,6.5,6,6.3,6.5,265,3089
tt0073041,110,6.5,6.6,6.1,7.4,6.5,10,10,68
tt0073042,1312,5.2,5.2,5.1,5.2,5.1,5.5,309,665
tt0073043,3320,3,2.8,2.9,3.3,3,3.3,1454,991
tt0073045,692,6.5,6.4,6.6,6.2,6.5,6.2,57,473
tt0073051,595,6.4,6.4,6.6,6.1,6.4,6.1,73,370
tt0073052,1250,8,7.7,8.3,6.9,8,7.3,88,773
tt0073053,412,7.2,6.4,7.1,7.1,7.2,6.5,206,94
tt0073059,314,3.2,3.5,2.4,3.4,3,4,145,95
tt0073061,193,5.3,6.7,5.3,4.8,5.2,6.2,41,104
tt0073066,136,6.5,6.1,6.2,6.7,6.3,7.4,10,95
tt0073067,247,5.2,5.5,5.4,4.7,5.2,4.7,30,152
tt0073069,133,4,3.3,4,4.2,4,4.1,50,50
tt0073075,5069,6.6,6.7,6.6,6.7,6.7,6.3,1699,1975
tt0073082,139,7,7.1,6.9,6.9,6.8,8.4,10,102
tt0073089,109,4.4,4.7,4.4,4.2,4.2,6.2,58,31
tt0073091,589,3.3,3.4,3.3,3.3,3.2,3.4,272,175
tt0073092,8624,7.3,7.5,7.2,7.3,7.3,7.1,2480,4054
tt0073096,1267,6.4,6.4,6.2,6.6,6.4,6.3,632,342
tt0073098,245,6.5,6.3,6.5,6.6,6.5,6.7,96,79
tt0073103,418,6,4.3,5.8,6.1,6,5.7,137,183
tt0073104,866,6.9,7,6.9,6.2,6.8,6.9,83,525
tt0073107,1164,6.9,6.7,6.7,7,6.8,7.3,594,270
tt0073109,1642,7.6,7.4,7.4,7.7,7.4,8,813,433
tt0073113,4760,6.3,6.3,6.2,6.3,6.3,6.2,1497,2024
tt0073114,6790,7.3,7.5,7.3,7.3,7.3,7.5,1247,3775
tt0073115,5397,5.4,5.1,5.2,5.5,5.3,5.3,999,2860
tt0073121,243,6.7,6.8,6.7,6.6,6.6,7.9,69,122
tt0073123,126,4.7,5,5,4.4,4.6,7,6,88
tt0073131,366,5.8,6.3,5.8,5.7,5.8,5.5,88,187
tt0073133,1938,6.1,6.4,6.2,6,6.1,6.1,596,909
tt0073135,204,5.5,6.2,5.5,5,5.3,6.5,10,139
tt0073139,164,3.4,3,3.8,3.3,3.4,3.3,73,55
tt0073142,225,6,6.8,5.6,6.2,6.1,4.1,7,171
tt0073149,244,6.5,6.4,6.8,6.3,6.5,6,27,148
tt0073152,4558,7.8,8,7.7,7.8,7.8,8.1,665,2752
tt0073155,3050,7.3,7.6,7.3,6.9,7.2,7.6,358,1967
tt0073158,271,7,6.3,7.4,6.8,6.9,7.5,93,107
tt0073163,1193,6.7,7.2,6.6,6.7,6.7,6.9,80,798
tt0073166,1296,6.3,6.7,6.2,6.1,6.2,6.9,179,844
tt0073168,1685,6.3,6.4,6.3,6.3,6.3,5.6,502,748
tt0073169,1614,7,7.5,7,6.9,7,7.3,233,1052
tt0073170,393,5.1,5.6,5.4,4.6,5.2,4.1,43,230
tt0073172,1332,6.3,7.2,6.4,6.2,6.3,6.6,511,513
tt0073174,344,5.9,7.6,5.9,5.9,5.9,5.4,72,169
tt0073181,269,4,2.7,4,4.3,4,4.5,126,68
tt0073190,574,4.5,4.5,4.4,4.7,4.5,4.9,251,175
tt0073195,519449,8,7.8,8,8.3,8,7.6,113114,212738
tt0073196,1542,6.1,6.4,6.1,5.9,6,6,125,1041
tt0073198,6048,7.8,8.2,7.7,7.5,7.8,8.1,1588,2915
tt0073200,199,6.8,6.6,6.9,6.6,6.7,6.5,13,146
tt0073202,130,4.2,6.8,3.6,4.3,4.2,4.2,45,58
tt0073203,299,6.1,7.5,6.1,5.7,6.1,5.4,44,187
tt0073205,256,5.6,5.3,5.7,5.4,5.5,6.3,49,153
tt0073206,562,6.2,6.5,6.2,5.9,6.2,6.4,181,249
tt0073207,1259,7.3,7.1,7.4,6.8,7.3,7.2,302,661
tt0073208,480,6.1,6.1,6.1,6.2,6.1,6.6,46,293
tt0073210,288,6.4,6.4,6.5,6.3,6.4,5.2,115,105
tt0073212,105,4.7,5.7,5,4.6,4.9,6,29,52
tt0073213,125,5.2,10,5.2,5.4,5.4,4.5,36,54
tt0073218,107,6.3,6.4,6.8,6.4,6.6,5.9,10,71
tt0073219,1503,7.4,7.9,7.4,7.4,7.4,7.6,88,1056
tt0073221,1634,7.4,7.6,7.4,7.3,7.4,7.6,182,1132
tt0073227,1661,5.7,5.7,5.7,5.6,5.7,5.6,32,1161
tt0073233,2150,6.6,6.9,6.7,6.5,6.6,6.8,309,1318
tt0073234,556,7.2,7.5,7.3,6.4,7.2,6.8,130,301
tt0073236,315,7.6,8.4,7.4,5,7.2,8.2,41,192
tt0073239,274,5.6,5.6,5.9,5.3,5.7,5.4,11,184
tt0073240,5111,6,6.1,5.9,6.1,6,6.1,1469,2452
tt0073241,440,5.5,5.9,5.4,5.6,5.5,5.9,100,226
tt0073259,213,4.7,5.7,4.8,4.6,4.7,5.1,99,70
tt0073260,5085,5.7,5.4,5.5,5.8,5.7,5.6,1720,2069
tt0073270,196,5.9,4.6,5.5,6.4,5.9,5.8,47,99
tt0073271,262,4.3,3.6,4.3,4.4,4.3,4,78,117
tt0073275,688,5.7,6.6,5.7,5.6,5.7,5.8,169,337
tt0073278,264,5.6,6.2,5.6,5.5,5.6,6.1,54,153
tt0073279,289,5.6,7.2,6.1,5.5,5.6,6.7,107,120
tt0073282,2633,6.9,6.8,6.9,6.8,6.8,7.2,764,293
tt0073286,234,5.3,5.2,5.5,5.1,5.4,4.2,40,125
tt0073290,530,4.6,4,4.8,4.7,4.7,4.7,50,343
tt0073293,425,6.7,6.9,6.3,6.9,6.7,6.9,154,163
tt0073298,2102,6.3,6.6,6.5,5.9,6.3,6.3,598,897
tt0073302,169,6.3,4,7.2,6.3,6.3,6.9,64,62
tt0073312,33530,7.7,7.9,7.7,7.6,7.7,7.9,7210,16616
tt0073315,107,4,2.8,4.3,4.1,4,4.5,31,52
tt0073317,1019,5.3,6,5.2,5.3,5.3,5.7,386,352
tt0073323,103,5.4,6,6.3,5.2,5.3,5.2,53,28
tt0073324,1239,6,6.1,6,6,5.9,6.2,339,604
tt0073326,250,6.6,7.9,6.5,6.4,6.5,6.8,78,126
tt0073327,1050,5.9,6,5.9,5.8,5.9,5.7,260,511
tt0073333,248,6.3,6.5,6.2,6.3,6.2,5.9,30,172
tt0073335,1591,6.2,6,6.4,6.2,5.9,6.8,829,264
tt0073338,538,5.3,5.5,5.3,5.3,5.2,6.1,160,253
tt0073341,41584,7.8,7.9,7.8,7.9,7.8,7.6,10658,19537
tt0073343,1113,6.6,7.1,6.6,6.1,6.5,5.8,202,633
tt0073345,1007,7.2,7.3,7.4,7,7.2,7.1,383,390
tt0073349,3120,6.3,6.7,6.3,6.2,6.3,6,1135,1212
tt0073357,341,4.7,3.1,5.3,4.5,4.7,5,192,57
tt0073363,1198,7.8,8.1,7.8,7.5,7.8,7.7,280,651
tt0073367,595,6,5.9,6.1,5.9,6,5.8,125,346
tt0073373,3664,6.2,6.3,6.2,6,6.2,6.2,1517,970
tt0073386,290,6.7,7,6.5,6.7,6.6,7.1,9,212
tt0073387,136,5.3,6.1,4.7,5.8,5.3,8,25,84
tt0073391,1130,7.6,7.6,7.6,6.6,7.6,7.4,121,665
tt0073393,323,3.3,2.4,3,3.6,3.1,3.7,165,100
tt0073394,142,7.2,7.7,7.3,6.4,7,7.6,45,73
tt0073396,4168,2.5,2.3,2.4,3,2.6,2.6,2125,834
tt0073398,215,5.4,4.8,5.7,5.2,5.3,5.8,38,121
tt0073406,644,6.6,6.8,6.7,6.4,6.6,6.5,117,366
tt0073407,135,5,3.3,5.3,4.9,5,3.4,15,91
tt0073411,448,5.8,6.6,5.8,5.8,5.8,5.9,108,156
tt0073424,1633,7.6,7.8,7.6,7.5,7.6,7.7,346,948
tt0073440,21679,7.7,8,7.6,7.6,7.7,7.4,8002,7822
tt0073442,1522,7.7,7.5,7.8,7.5,7.7,7.8,72,1016
tt0073451,456,6.6,7.4,6.8,6.5,6.7,6.5,172,191
tt0073453,10708,7.1,7.3,7.1,7.1,7.1,7.1,3288,4956
tt0073458,423,7.6,7.8,7.9,6.3,7.5,8.3,68,234
tt0073460,348,7.4,6.5,7.7,6.8,7.2,7.5,34,220
tt0073461,1538,5.8,5.9,5.8,5.7,5.8,5.4,450,700
tt0073465,322,7.1,6.7,7.3,6.8,7.1,5.6,17,227
tt0073470,1888,5.7,5.8,5.7,5.8,5.7,6,471,972
tt0073476,127,5.6,5,5.8,5.2,5.7,5.2,15,104
tt0073482,1643,7.2,7,7.3,7.1,7.2,7,40,1087
tt0073485,382,5.7,6.3,5.9,5.5,5.7,5.2,60,249
tt0073486,852750,8.7,8.7,8.6,8.7,8.7,8.6,144227,376798
tt0073488,2042,8,7.9,8.1,7.7,8,8.2,130,1295
tt0073496,884,6.4,6.9,6.3,6.4,6.2,7,404,225
tt0073501,322,6.2,7.1,6.3,6.3,6.3,6.8,122,140
tt0073502,2404,7.1,7.3,7.1,7,7.1,7.1,864,1046
tt0073504,338,7.7,8.1,8.2,5.4,7.6,7.7,10,265
tt0073509,180,6.2,7.7,5.7,6.4,6.1,6.3,10,130
tt0073511,481,5.8,5.9,6,5.8,5.7,6.5,48,291
tt0073515,120,7.5,7.9,8.3,6.7,7.4,7.8,1,103
tt0073516,303,6.3,6.9,6,6.3,6.3,6.4,22,211
tt0073518,163,6.2,6.1,5.5,6.5,6.1,6.1,4,112
tt0073520,200,7.2,7.5,7.2,6.8,7.1,7.5,42,108
tt0073526,503,5.8,6.4,5.9,5.6,5.7,6.2,169,227
tt0073529,305,7,7.6,6.8,7,6.9,7.5,22,226
tt0073530,237,5.6,8,5.7,5.5,5.5,6.1,38,146
tt0073535,2743,7,7.1,6.9,6.9,7,7,136,1873
tt0073537,535,4.9,5,5,4.7,4.9,4.7,220,199
tt0073540,31080,7.5,7.6,7.4,7.5,7.5,7.5,6939,16031
tt0073541,2689,6.5,6.6,6.5,6.2,6.5,6.5,81,1767
tt0073543,489,6.1,6.3,6.2,5,5.8,6.9,16,311
tt0073545,104,6.7,8,6.2,6.7,6.6,6,1,79
tt0073550,316,5.6,6.4,5.7,5.2,5.4,6.1,122,129
tt0073556,159,4.9,4,5,4.7,4.9,6,8,99
tt0073559,1678,6.5,6.2,6.5,6.5,6.5,5.9,465,805
